ID;LOCATION;NAME;AREA
4668504;"40.753101;-73.932779";Twin Eagle Murals;Manhattan
4629619;"40.655028;-73.939322";Kingdom Hall of Jehovah's Witnesses;Manhattan
4676586;"40.740592;-73.86436900000001";New York Dong Yang First Church;Manhattan
4632205;"40.664139;-73.957459";Officers;Manhattan
4666279;"40.778417;-73.90183900000001";Singlecut Beersmiths;Manhattan
108413;"40.866132;-73.837484";Community Protestant Church;Manhattan
4662944;"40.741524;-73.95717";Long Island City;Manhattan
4669988;"40.712126;-73.95314499999999";Faces Mural;Manhattan
4630178;"40.628176;-74.076518";Paramount Theater;Manhattan
4633462;"40.694836;-73.918121";Heckscher Playground;Manhattan
3264688;"40.868415;-73.994475";In Loving Memory of Doris Messmer Jay Dederick;Manhattan
49103587;"40.750177;-73.862622";FREE TEAM PHONE SKIN;Manhattan
4672246;"40.705490000000005;-73.92651000000001";Bushwick Guardian Statue;Manhattan
4634111;"40.684307999999994;-73.889832";Guardian Angels of Highland Park;Manhattan
4675002;"40.775487;-73.936078";Vintage New York Fire Department Street Pull Alarm;Manhattan
4678929;"40.747882000000004;-73.94511";The Shannon Pot;Manhattan
3265082;"40.96161;-73.98873999999999";Turtle;Manhattan
3642856;"40.847923;-73.895386";Christ Pentecostal Intel Church;Manhattan
2822552;"40.887344;-73.841411";Seton Falls Park;Manhattan
3268962;"40.935258;-73.90409899999999";Staring at the Hudson;Manhattan
3265544;"40.938345999999996;-73.95719";Huyler’s Landing Road;Manhattan
4672219;"40.707063;-73.934224";David Cooper Art;Manhattan
49186235;"40.62193;-74.02668000000001";FREE TEAM PHONE SKIN;Manhattan
2824972;"40.939051000000006;-73.87883";Alexander Smith Family Plot;Manhattan
4635231;"40.639424;-73.963548";Now and Then;Manhattan
4685103;"40.738098;-73.79542699999999";Chris Postiglione Triangle;Manhattan
4684325;"40.709233000000005;-73.881194";General Slocum Disaster Memori;Manhattan
4635586;"40.636565;-73.979164";Precarious Perch At King's Materials;Manhattan
4684623;"40.805476;-73.79238";USS New Port Bell 1897;Manhattan
4629412;"40.650853999999995;-74.00829999999999";St. Michael's Roman Catholic;Manhattan
4634926;"40.657064999999996;-74.005268";Brooklyn 3rd Ave Post Office;Manhattan
4676317;"40.787086;-74.101439";Marsh Discovery Trail;Manhattan
3643468;"40.847322;-74.036916";Little Ferry Bible House;Manhattan
4683588;"40.770939;-73.86340799999999";Take - off Runway 22;Manhattan
4674271;"40.769839;-73.96029100000001";Bayard House Clock Tower;Manhattan
3636346;"40.857369999999996;-74.02161699999999";RP Vietnam War Memorial;Manhattan
4664503;"40.75440999999999;-73.949357";When it opens like this, up is not over;Manhattan
4634406;"40.644329;-74.07782999999999";Staten Island Museum;Manhattan
4631542;"40.685826;-73.972709";Cuyler Gore Park;Manhattan
4665092;"40.71925400000001;-73.840237";Our Lady Queen of Martyrs Church;Manhattan
3645448;"40.863423;-73.827361";Bees Mural;Manhattan
2822925;"40.888467;-73.875412";Maclay Mausoleum;Manhattan
4684232;"40.736588;-73.819126";James Baldwin;Manhattan
2822431;"40.927226;-73.883658";Park Hill Yonkers;Manhattan
4676891;"40.827265000000004;-73.84612999999999";Bhavani Mandir Mural;Manhattan
