ID;LOCATION;NAME;AREA
2499470;"48.836873000000004;2.478376";Église Protestante Évangélique;Paris
2508790;"48.791473;2.394456";Church of Saint Germain;Paris
2951026;"48.950663;2.229151";Art Mural Plage;Paris
2499210;"48.867993;2.205295";Parc Bernard Moteur;Paris
2227278;"48.76250400000001;2.281421";Mémorial Aux Enfants De Chatenay;Paris
2499837;"48.858295000000005;2.491375";Couple De Dauphins;Paris
2498258;"48.835361;2.230686";La Chaumière Verte;Paris
49358813;"48.943332;2.25611";Peintre Et Canotiers;Paris
2509167;"48.826887000000006;2.508816";Space Invaders Et Nelson Mandela;Paris
2491944;"48.865924;2.36546";Trompe L'oeil;Paris
2504623;"48.824245;2.2491410000000003";Sculpture Sabatier;Paris
2500170;"48.849576;2.4963240000000004";Monument Aux Morts;Paris
2498719;"48.836077;2.441341";Le Pegasuss De Gabrielle;Paris
2488026;"48.853026;2.4008040000000004";Bains Douches Des Haies;Paris
2507288;"48.892233000000004;2.385606";Péniche De L'eau (Ville De Paris);Paris
120281;"48.773286000000006;2.469382";Château D'eau Du Mesly;Paris
2497932;"48.891717;2.434547";Plaque à la Mémoire;Paris
2486995;"48.843033;2.316898";Novencia Business School Paris;Paris
2499922;"48.82856;2.205815";Mots Bleus;Paris
11706;"48.788267;2.475052";Club De Voile De St Maur;Paris
2495200;"48.881608;2.42002";Théâtre Du Garde Chasse;Paris
2508967;"48.916389;2.2425";Stèle du Maréchal M. Pierre Koening;Paris
3541033;"48.677376;2.3560519999999996";Booooobs;Paris
3541792;"48.702114;2.294395";Gare de Longjumeau;Paris
2227820;"48.765057999999996;2.38813";Parc De Cluny;Paris
520916;"48.777756000000004;2.4961990000000003";Femme Heureuse;Paris
2487633;"48.872545;2.4039059999999997";Trompe L'oeil Rue Haxo;Paris
2476895;"48.992706;2.188225";Passerelle bleue;Paris
2490046;"48.877722;2.301875";Cathédrale Orthodoxe De Paris;Paris
2499633;"48.922380000000004;2.4479930000000003";Sculpture Contre L'esclavage;Paris
2488170;"48.844678;2.402131";Statue Georges Courteline;Paris
2509034;"48.923111;2.44456";Fresque Murale Déclaration Des Droits De l'homme;Paris
2950263;"48.968880000000006;2.320893";Musee Bourlet;Paris
2951750;"48.99645;2.3291769999999996";Montmorency  La mare aux Champeaux;Paris
2497607;"48.918957;2.299625";Parc De La Coulée Verte;Paris
2487262;"48.855626;2.30957";Portail Du Porc-épic;Paris
3541437;"48.700063;2.4168819999999998";Hôtel De Ville Vigneux;Paris
2950057;"48.929767;2.220609";Zeus;Paris
2951062;"48.970164;2.4015929999999996";L'abeille, Garges;Paris
511094;"48.778413;2.461172";Synagogue De Créteil;Paris
2951390;"48.930818;2.515206";Tram Rougemont Chanteloup;Paris
3541816;"48.689392;2.2986129999999996";Cimetière De Longjumeau;Paris
3539939;"48.717532;2.250906";Le Ferry Street Art;Paris
48966688;"48.861712999999995;2.3468250000000004";Canopée;Paris
2500627;"48.796836;2.5056830000000003";L'enseigne de La Chaumette;Paris
2502731;"48.877766;2.3370059999999997";Richard Wagner 1813-1883;Paris
2286837;"48.749862;2.4616059999999997";Fresque Urbaine;Paris
2227366;"48.772247;2.2893310000000002";Statue Parc De Sceaux;Paris
2476847;"48.977349000000004;2.203629";Eglise Saint-Martin;Paris
3541548;"48.692429000000004;2.423225";Puit Du Parc Du Château;Paris
2507553;"48.817548;2.336502";Cambodian Monster Statue;Paris
2488873;"48.847403;2.295231";Vitraux Mondrian;Paris
2495395;"48.828956;2.277644";Antun Gustav Matos Sur Un Banc;Paris
2504906;"48.800607;2.4299310000000003";La Femme secoue Ses Cheveux;Paris
2505657;"48.87413;2.177784";Kiosque Du Bois Préau;Paris
2497105;"48.889935;2.3979839999999997";Boule De Tennis;Paris
2950170;"48.945016;2.3965009999999998";Écoute Le Chant Des Oiseaux;Paris
2476675;"49.01692;2.209484";Chapelle Notre Dame Des Champs;Paris
2494367;"48.843939;2.363573";Statue de Lamarck;Paris
2228117;"48.772752999999994;2.2511069999999997";La Tour De Robinson;Paris
3542361;"48.753997000000005;2.413197";La Fontaine Des Cosmonautes;Paris
2492528;"48.869308;2.36163";Social Security Centre;Paris
